alg,timestamp,lr,weight_decay,gpu,seed,root_dir,results_csv,num_epochs,batch_size,momentum,pretrained,val_gradcam_iou,val_worst_group_accuracy,val_avg_min_group_accuracy,val_average_accuracy,test_spurious_attribute_prediction,test_worst_group_accuracy,test_average_accuracy
erm,2024-01-02 23:53:16.300449,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,10,64,0.9,True,0.1818405671834657,1.5037593984962403,1.5037593984962403,77.81484570475396,48.79185364169831,1.0903426791277258,85.82145114312316
erm,2024-01-03 00:07:25.171771,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,20,64,0.9,True,0.177760404604095,6.7669172932330826,6.7669172932330826,75.31276063386154,47.25578184328616,6.697819314641745,92.00738566735316
erm,2024-01-03 00:20:01.113288,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,30,64,0.9,True,0.1782241212421153,11.278195488721805,11.278195488721805,73.8115095913261,47.04867103900587,11.214953271028037,93.79668342341736
erm,2024-01-03 00:28:55.652739,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,40,64,0.9,True,0.180103956245285,13.533834586466163,13.533834586466163,73.56130108423686,46.44459785985502,14.953271028037385,94.4442492972739
erm,2024-01-03 00:37:59.108238,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,50,64,0.9,True,0.182205979248598,17.293233082706767,17.293233082706767,74.22852376980818,46.013117017604415,18.84735202492212,95.02549210994034
erm,2024-01-03 00:49:20.109083,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,60,64,0.9,True,0.1837665604443742,21.05263157894737,21.05263157894737,74.9791492910759,45.788746979634105,24.76635514018692,95.40164047078802
erm,2024-01-03 01:02:03.441899,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,70,64,0.9,True,0.1844235231252328,28.571428571428573,28.571428571428573,76.31359466221852,45.39178460476355,27.570093457943926,95.69996109565406
erm,2024-01-03 01:13:49.922247,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,80,64,0.9,True,0.1864105370991144,31.57894736842105,31.57894736842105,76.8974145120934,45.06385916465309,30.529595015576323,95.81282125409682
erm,2024-01-03 01:22:39.658449,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,90,64,0.9,True,0.1893917931458875,35.338345864661655,35.338345864661655,78.14845704753961,44.94304452882293,33.8006230529595,95.927901638969
erm,2024-01-03 01:30:09.225634,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,100,64,0.9,True,0.1915284494699388,36.090225563909776,36.090225563909776,78.81567973311093,44.83948912668278,36.29283489096573,96.1332076938971
erm,2024-01-03 01:41:00.404344,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,110,64,0.9,True,0.192469845398299,38.34586466165413,38.34586466165413,79.48290241868224,44.71867449085261,39.7196261682243,96.28926477816113
erm,2024-01-03 01:52:18.986178,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,120,64,0.9,True,0.1939171960570323,38.34586466165413,38.34586466165413,79.98331943286071,44.4252675181222,42.52336448598131,96.36795503198395
erm,2024-01-03 02:03:13.688489,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,130,64,0.9,True,0.1949748216337271,38.34586466165413,38.34586466165413,80.4837364470392,44.3562305833621,44.54828660436137,96.42592139097906
erm,2024-01-03 02:14:02.415580,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,140,64,0.9,True,0.1954968010956091,38.34586466165413,38.34586466165413,80.81734778982485,44.32171211598205,46.57320872274144,96.4614635105751
erm,2024-01-03 02:24:23.387557,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,150,64,0.9,True,0.1961690540238647,38.34586466165413,38.34586466165413,81.31776480400333,44.20089748015188,48.753894080996886,96.50565005439644
erm,2024-01-03 02:34:42.445154,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,160,64,0.9,True,0.1973168394176696,41.35338345864662,41.35338345864662,81.98498748957465,44.21815671384191,49.68847352024922,96.57472476271882
erm,2024-01-03 02:44:53.444007,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,170,64,0.9,True,0.1978070893926367,44.3609022556391,44.3609022556391,82.65221017514595,44.20089748015188,50.62305295950156,96.60095484732642
erm,2024-01-03 02:54:18.775750,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,180,64,0.9,True,0.1980141756160357,45.86466165413534,45.86466165413534,82.98582151793161,44.21815671384191,51.401869158878505,96.65970192945548
erm,2024-01-03 03:04:26.268008,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,190,64,0.9,True,0.1986172136529441,46.61654135338346,46.61654135338346,83.06922435362802,44.235415947531926,52.33644859813084,96.65187954347864
erm,2024-01-03 03:15:43.394200,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,200,64,0.9,True,0.1986957937983776,47.36842105263158,47.36842105263158,83.06922435362802,44.25267518122195,52.49221183800623,96.70136473633536
erm,2024-01-03 03:26:54.454938,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,210,64,0.9,True,0.199164863610203,47.36842105263158,47.36842105263158,83.15262718932443,44.183638246461854,53.426791277258566,96.74831736164904
erm,2024-01-03 03:37:24.436410,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,220,64,0.9,True,0.1997978219354112,49.62406015037594,49.62406015037594,83.65304420350292,44.183638246461854,53.58255451713396,96.80148961155716
erm,2024-01-03 03:47:25.723608,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,230,64,0.9,True,0.2002422541030577,51.12781954887218,51.12781954887218,83.98665554628857,44.25267518122195,54.20560747663552,96.82237973201488
erm,2024-01-03 03:58:16.632010,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,240,64,0.9,True,0.2009634873452714,52.63157894736842,52.63157894736842,84.23686405337781,44.183638246461854,54.82866043613707,96.81063542091564
erm,2024-01-03 04:09:42.659506,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,250,64,0.9,True,0.2013734623663229,53.38345864661654,53.38345864661654,84.32026688907422,44.183638246461854,55.14018691588785,96.81767708375853
erm,2024-01-03 04:20:59.385766,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,260,64,0.9,True,0.2017414261518319,53.38345864661654,53.38345864661654,84.40366972477064,44.011045909561616,56.07476635514018,96.907474332787
erm,2024-01-03 04:32:05.198964,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,270,64,0.9,True,0.2020406984855596,54.13533834586466,54.13533834586466,84.48707256046706,43.95926820849154,57.16510903426792,96.93041845404416
erm,2024-01-03 04:43:02.380541,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,280,64,0.9,True,0.2026728637497185,54.88721804511278,54.88721804511278,84.57047539616346,43.90749050742147,57.320872274143305,96.93223758677264
erm,2024-01-03 04:54:07.713964,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,290,64,0.9,True,0.2029098457620692,54.88721804511278,54.88721804511278,84.65387823185988,43.890231273731445,58.25545171339564,96.910801611252
erm,2024-01-03 05:05:05.149006,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,300,64,0.9,True,0.2031536719207257,54.88721804511278,54.88721804511278,84.8206839032527,43.8557128063514,58.72274143302181,96.98464761027176
erm,2024-01-02 23:53:22.743714,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,10,64,0.9,True,0.1818059699508419,1.5037593984962403,1.5037593984962403,78.14845704753961,48.84363134276838,0.9345794392523364,85.69249768155291
erm,2024-01-03 00:08:17.381359,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,20,64,0.9,True,0.1779545645254694,6.7669172932330826,6.7669172932330826,75.5629691409508,47.30755954435623,6.386292834890965,91.85589053234835
erm,2024-01-03 00:22:06.197749,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,30,64,0.9,True,0.178436392400051,11.278195488721805,11.278195488721805,73.81150959132611,47.15222644114601,10.59190031152648,93.7377516189334
erm,2024-01-03 00:35:25.921618,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,40,64,0.9,True,0.1803286562539015,13.533834586466163,13.533834586466163,73.47789824854044,46.582671729375214,14.018691588785046,94.33202780884632
erm,2024-01-03 00:48:15.274190,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,50,64,0.9,True,0.1826274428853103,17.293233082706767,17.293233082706767,74.22852376980818,46.13393165343459,17.757009345794394,94.8495860230564
erm,2024-01-03 00:58:54.218677,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,60,64,0.9,True,0.1840741484021463,21.05263157894737,21.05263157894737,74.9791492910759,45.84052468070418,23.36448598130841,95.38526827623178
erm,2024-01-03 01:04:46.280662,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,70,64,0.9,True,0.1849793751743928,25.56390977443609,25.56390977443609,76.14678899082568,45.37452537107352,27.10280373831776,95.65846586852578
erm,2024-01-03 01:15:36.576182,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,80,64,0.9,True,0.1872914587492311,30.07518796992481,30.07518796992481,76.89741451209342,45.219192267863306,28.97196261682243,95.82556265967604
erm,2024-01-03 01:27:20.421620,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,90,64,0.9,True,0.1900097924720361,34.58646616541353,34.58646616541353,78.0650542118432,44.994822229893,31.931464174454828,95.91117714230629
erm,2024-01-03 01:37:54.740456,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,100,64,0.9,True,0.192404596864492,35.338345864661655,35.338345864661655,78.73227689741451,44.83948912668278,35.202492211838006,96.1221754634908
erm,2024-01-03 01:47:01.908280,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,110,64,0.9,True,0.1934358895950835,36.8421052631579,36.8421052631579,79.39949958298583,44.82222989299275,37.69470404984423,96.23468331982704
erm,2024-01-03 01:56:58.833209,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,120,64,0.9,True,0.195246598273276,38.34586466165413,38.34586466165413,80.15012510425353,44.51156368657232,41.12149532710281,96.31214161109888
erm,2024-01-03 02:07:09.670120,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,130,64,0.9,True,0.1962456804989148,38.34586466165413,38.34586466165413,80.56713928273561,44.44252675181222,42.52336448598131,96.41730429408024
erm,2024-01-03 02:17:21.198972,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,140,64,0.9,True,0.196978167114705,38.34586466165413,38.34586466165413,80.90075062552127,44.390749050742144,45.17133956386293,96.59519844756583
erm,2024-01-03 02:28:00.849367,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,150,64,0.9,True,0.1981179270953473,38.34586466165413,38.34586466165413,81.56797331109257,44.25267518122195,47.19626168224299,96.63756585865868
erm,2024-01-03 02:38:53.536066,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,160,64,0.9,True,0.1991896556741068,38.34586466165413,38.34586466165413,81.98498748957465,44.25267518122195,47.97507788161994,96.64153792949722
erm,2024-01-03 02:49:57.968578,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,170,64,0.9,True,0.2001502889741124,42.10526315789474,42.10526315789474,82.48540450375313,44.21815671384191,49.68847352024922,96.6476326435762
erm,2024-01-03 03:01:02.925785,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,180,64,0.9,True,0.2007972539730172,45.11278195488722,45.11278195488722,83.15262718932443,44.33897134967207,50.467289719626166,96.64649961833577
erm,2024-01-03 03:11:23.416130,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,190,64,0.9,True,0.2014978424292768,45.11278195488722,45.11278195488722,83.15262718932443,44.304452882292026,51.09034267912772,96.69803881199196
erm,2024-01-03 03:21:06.213831,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,200,64,0.9,True,0.2020897840026216,45.86466165413534,45.86466165413534,83.23603002502085,44.33897134967207,51.24610591900312,96.74100086974222
erm,2024-01-03 03:30:57.594565,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,210,64,0.9,True,0.2027744090729438,46.61654135338346,46.61654135338346,83.40283569641367,44.21815671384191,51.86915887850467,96.76557804725134
erm,2024-01-03 03:41:51.822811,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,220,64,0.9,True,0.2031635246974692,48.1203007518797,48.1203007518797,83.90325271059216,44.21815671384191,52.18068535825545,96.8086575390371
erm,2024-01-03 03:53:08.908023,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,230,64,0.9,True,0.2037557927059048,49.62406015037594,49.62406015037594,84.23686405337781,44.235415947531926,52.64797507788162,96.85497420257884
erm,2024-01-03 04:04:07.707107,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,240,64,0.9,True,0.2041934781532322,50.37593984962406,50.37593984962406,84.32026688907422,44.13186054539178,53.58255451713396,96.88630938326536
erm,2024-01-03 04:14:19.421858,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,250,64,0.9,True,0.2050792727109983,51.12781954887218,51.12781954887218,84.48707256046706,44.011045909561616,54.517133956386296,96.94177050204397
erm,2024-01-03 04:24:12.760530,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,260,64,0.9,True,0.2055370906401605,51.12781954887218,51.12781954887218,84.48707256046706,43.94200897480152,55.14018691588785,96.95585382772975
erm,2024-01-03 04:34:16.313671,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,270,64,0.9,True,0.2060644837465009,51.8796992481203,51.8796992481203,84.7372810675563,43.97652744218157,55.9190031152648,96.973457984837
erm,2024-01-03 04:44:45.360379,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,280,64,0.9,True,0.2064438191926504,51.8796992481203,51.8796992481203,84.82068390325271,43.94200897480152,56.54205607476636,97.0269825368516
erm,2024-01-03 04:55:28.286425,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,290,64,0.9,True,0.2070359969817234,51.8796992481203,51.8796992481203,84.82068390325271,43.9247497411115,56.85358255451713,97.04253269315936
erm,2024-01-03 05:06:16.500263,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,300,64,0.9,True,0.2075508503211565,51.8796992481203,51.8796992481203,84.90408673894913,43.83845357266137,57.320872274143305,97.05479688611668
erm,2024-01-02 23:53:32.655360,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,10,64,0.9,True,0.19243311594308,36.8421052631579,36.8421052631579,77.64804003336113,44.9257852951329,36.91588785046729,96.0202124402158
erm,2024-01-03 00:08:24.702102,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,20,64,0.9,True,0.2041258794392233,45.11278195488722,45.11278195488722,83.40283569641367,44.3562305833621,51.09034267912772,96.82288562608484
erm,2024-01-03 00:22:22.653256,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,30,64,0.9,True,0.2095162223346895,51.8796992481203,51.8796992481203,84.98748957464554,43.90749050742147,57.00934579439252,97.06619024923104
erm,2024-01-03 00:35:57.438885,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,40,64,0.9,True,0.214682061540834,51.8796992481203,51.8796992481203,85.73811509591326,44.08008284432172,58.25545171339564,97.15561805354972
erm,2024-01-03 00:49:09.270772,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,50,64,0.9,True,0.2194133096162332,51.12781954887218,51.12781954887218,86.15512927439532,44.011045909561616,59.345794392523366,97.2551571127157
erm,2024-01-03 01:01:12.949972,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,60,64,0.9,True,0.2225132849535904,51.12781954887218,51.12781954887218,86.15512927439532,43.8557128063514,59.81308411214953,97.28443829260276
erm,2024-01-03 01:11:11.239220,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,70,64,0.9,True,0.2263259525897216,51.8796992481203,51.8796992481203,86.40533778148456,44.11460131170176,60.59190031152648,97.29493349854768
erm,2024-01-03 01:17:54.772208,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,80,64,0.9,True,0.2301127510766288,53.38345864661654,53.38345864661654,86.82235195996664,44.16637901277184,60.74766355140187,97.27432839187708
erm,2024-01-03 01:29:27.369919,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,90,64,0.9,True,0.2350003532217606,54.13533834586466,54.13533834586466,87.07256046705588,44.20089748015188,60.59190031152648,97.28583918902694
erm,2024-01-03 01:41:11.966900,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,100,64,0.9,True,0.240705406950425,54.13533834586466,54.13533834586466,87.40617180984154,44.13186054539178,60.2803738317757,97.32844894467073
erm,2024-01-03 01:52:39.514440,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,110,64,0.9,True,0.2469900807195729,54.13533834586466,54.13533834586466,87.65638031693078,44.14911977908181,59.81308411214953,97.32979834125722
erm,2024-01-03 02:02:59.219431,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,120,64,0.9,True,0.2540889237629456,54.88721804511278,54.88721804511278,87.98999165971642,44.04556437694166,59.81308411214953,97.40868079391488
erm,2024-01-03 02:13:08.412734,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,130,64,0.9,True,0.2612926836582981,54.13533834586466,54.13533834586466,88.07339449541284,43.99378667587159,59.50155763239876,97.38772338513778
erm,2024-01-03 02:23:44.132503,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,140,64,0.9,True,0.271108948949995,54.88721804511278,54.88721804511278,88.32360300250207,43.99378667587159,59.190031152647975,97.33299716544172
erm,2024-01-03 02:35:05.972184,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,150,64,0.9,True,0.2818501031310995,55.6390977443609,55.6390977443609,88.15679733110926,43.95926820849154,59.03426791277258,97.3771423941485
erm,2024-01-03 02:46:43.664557,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,160,64,0.9,True,0.2944714098462612,55.6390977443609,55.6390977443609,88.32360300250207,43.82119433897135,57.94392523364486,97.24294655161732
erm,2024-01-03 02:58:00.888357,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,170,64,0.9,True,0.3086691402651298,54.88721804511278,54.88721804511278,88.57381150959131,43.70037970314118,57.94392523364486,97.2168352551668
erm,2024-01-03 03:08:22.144729,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,180,64,0.9,True,0.3234218501075401,55.6390977443609,55.6390977443609,88.4904086738949,43.99378667587159,59.345794392523366,97.2448356809084
erm,2024-01-03 03:18:15.707284,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,190,64,0.9,True,0.3380110298972972,57.89473684210526,57.89473684210526,88.65721434528773,43.890231273731445,60.59190031152648,97.1955194219249
erm,2024-01-03 03:28:43.001977,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,200,64,0.9,True,0.3485147995664279,61.65413533834587,61.65413533834587,89.49124270225187,43.95926820849154,61.993769470404985,97.28765433141832
erm,2024-01-03 03:39:29.720527,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,210,64,0.9,True,0.35189541963507,65.41353383458646,65.41353383458646,89.40783986655546,43.59682430100104,67.13395638629284,97.24044195965052
erm,2024-01-03 03:49:42.942902,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,220,64,0.9,True,0.3472929647136247,69.17293233082707,69.17293233082707,88.24020016680566,43.2861580945806,70.24922118380063,97.1279078708095
erm,2024-01-03 03:59:27.448472,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,230,64,0.9,True,0.3432113050338171,69.17293233082707,69.17293233082707,86.73894912427022,42.99275112185019,69.62616822429906,96.79067447277436
erm,2024-01-03 04:09:42.778149,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,240,64,0.9,True,0.3952042371306026,27.06766917293233,27.06766917293233,87.07256046705588,45.18467380048326,32.087227414330215,94.9311751055057
erm,2024-01-03 04:20:42.751175,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,250,64,0.9,True,0.3608087911129269,50.37593984962406,50.37593984962406,86.65554628857382,43.94200897480152,50.62305295950156,96.40630708356356
erm,2024-01-03 04:31:36.504038,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,260,64,0.9,True,0.3317518241270754,66.9172932330827,66.9172932330827,85.23769808173478,42.7166033828098,65.73208722741433,95.9477896662212
erm,2024-01-03 04:42:28.375737,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,270,64,0.9,True,0.3178840843935239,54.88721804511278,54.88721804511278,82.9858215179316,43.57956506731101,56.386292834890966,95.8642224137824
erm,2024-01-03 04:53:10.213688,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,280,64,0.9,True,0.3333225906040269,31.57894736842105,31.57894736842105,81.56797331109257,43.76941663790128,37.22741433021807,95.50962842766262
erm,2024-01-03 05:03:31.676232,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,290,64,0.9,True,0.3226140726809992,42.85714285714285,42.85714285714285,84.1534612176814,44.47704521919227,44.70404984423676,95.1454167784267
erm,2024-01-03 05:13:44.200502,0.0001,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,300,64,0.9,True,0.3402720536097354,15.037593984962406,15.037593984962406,83.98665554628857,46.789782533655504,13.707165109034268,92.04881163260184
erm,2024-01-02 23:53:29.529299,0.0001,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,10,64,0.9,True,0.1894764672730064,37.59398496240601,37.59398496240601,77.4812343619683,44.89126682775285,38.94080996884736,96.13467400591934
erm,2024-01-03 00:07:59.255684,0.0001,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,20,64,0.9,True,0.1986809405454277,47.36842105263158,47.36842105263158,83.15262718932443,44.16637901277184,52.64797507788162,96.67395283489284
erm,2024-01-03 00:21:04.105618,0.0001,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,30,64,0.9,True,0.2030718382136182,54.88721804511278,54.88721804511278,84.90408673894913,43.7866758715913,58.72274143302181,97.02891027301402
erm,2024-01-03 00:32:05.030280,0.0001,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,40,64,0.9,True,0.2058201309954259,54.88721804511278,54.88721804511278,84.98748957464554,43.9247497411115,61.059190031152646,97.02666407337972
erm,2024-01-03 00:40:45.237069,0.0001,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,50,64,0.9,True,0.2083211193615578,54.88721804511278,54.88721804511278,85.23769808173478,43.95926820849154,61.993769470404985,97.15051379299264
erm,2024-01-03 00:50:56.831495,0.0001,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,60,64,0.9,True,0.2109245122304868,56.39097744360903,56.39097744360903,85.65471226021685,43.87297204004143,62.46105919003115,97.16958478072188
erm,2024-01-03 01:03:06.596305,0.0001,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,70,64,0.9,True,0.2117450243330982,55.6390977443609,55.6390977443609,85.82151793160966,43.71763893683121,63.08411214953271,97.19075856084504
erm,2024-01-03 01:15:35.082658,0.0001,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,80,64,0.9,True,0.2127670809961193,54.88721804511278,54.88721804511278,85.82151793160966,43.76941663790128,63.2398753894081,97.27146014623116
erm,2024-01-03 01:27:18.734080,0.0001,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,90,64,0.9,True,0.213458956579329,54.88721804511278,54.88721804511278,85.73811509591326,43.76941663790128,63.2398753894081,97.27826694100304
erm,2024-01-03 01:37:29.370341,0.0001,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,100,64,0.9,True,0.2140022457677425,54.88721804511278,54.88721804511278,85.73811509591326,43.7866758715913,63.55140186915888,97.28701030253892
erm,2024-01-03 01:46:41.756524,0.0001,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,110,64,0.9,True,0.2144875604240702,54.88721804511278,54.88721804511278,85.73811509591326,43.75215740421125,64.01869158878505,97.29416939941731
erm,2024-01-03 01:57:16.618439,0.0001,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,120,64,0.9,True,0.2148242878880737,54.88721804511278,54.88721804511278,85.65471226021684,43.803935105281326,63.862928348909655,97.2957536640748
erm,2024-01-03 02:08:46.561684,0.0001,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,130,64,0.9,True,0.215183582796422,54.88721804511278,54.88721804511278,85.65471226021684,43.82119433897135,63.862928348909655,97.30085876015372
erm,2024-01-03 02:20:18.133174,0.0001,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,140,64,0.9,True,0.2154979937342313,54.88721804511278,54.88721804511278,85.65471226021684,43.83845357266137,63.862928348909655,97.33661292943113
